SUMLEV,REGION,DIVISION,STATE,Unnamed: 4,STNAME,CTYNAME,CENSUS2010POP
50,1,2,34,29,New Jersey,Ocean,576567
50,1,2,34,31,New Jersey,Passaic,501226
50,1,2,34,33,New Jersey,Salem,66083
50,1,2,34,35,New Jersey,Somerset,323444
50,1,2,34,37,New Jersey,Sussex,149265
50,1,2,34,39,New Jersey,Union,536499
50,1,2,34,41,New Jersey,Warren,108692
50,4,8,35,1,New Mexico,Bernalillo,662564
50,4,8,35,3,New Mexico,Catron,3725
50,4,8,35,5,New Mexico,Chaves,65645
50,4,8,35,6,New Mexico,Cibola,27213
50,4,8,35,7,New Mexico,Colfax,13750
50,4,8,35,9,New Mexico,Curry,48376
50,4,8,35,11,New Mexico,De Baca,2022
50,4,8,35,13,New Mexico,Doña Ana,209233
50,4,8,35,15,New Mexico,Eddy,53829
50,4,8,35,17,New Mexico,Grant,29514
50,4,8,35,19,New Mexico,Guadalupe,4687
50,4,8,35,21,New Mexico,Harding,695
50,4,8,35,23,New Mexico,Hidalgo,4894
50,4,8,35,25,New Mexico,Lea,64727
50,4,8,35,27,New Mexico,Lincoln,20497
50,4,8,35,28,New Mexico,Los Alamos,17950
50,4,8,35,29,New Mexico,Luna,25095
50,4,8,35,31,New Mexico,McKinley,71492
50,4,8,35,33,New Mexico,Mora,4881
50,4,8,35,35,New Mexico,Otero,63797
50,4,8,35,37,New Mexico,Quay,9041
50,4,8,35,39,New Mexico,Rio Arriba,40246
50,4,8,35,41,New Mexico,Roosevelt,19846
50,4,8,35,43,New Mexico,Sandoval,131561
50,4,8,35,45,New Mexico,San Juan,130044
50,4,8,35,47,New Mexico,San Miguel,29393
50,4,8,35,49,New Mexico,Santa Fe,144170
50,4,8,35,51,New Mexico,Sierra,11988
50,4,8,35,53,New Mexico,Socorro,17866
50,4,8,35,55,New Mexico,Taos,32937
50,4,8,35,57,New Mexico,Torrance,16383
50,4,8,35,59,New Mexico,Union,4549
50,4,8,35,61,New Mexico,Valencia,76569
50,1,2,36,1,New York,Albany,304204
50,1,2,36,3,New York,Allegany,48946
50,1,2,36,5,New York,Bronx,1385108
50,1,2,36,7,New York,Broome,200600
50,1,2,36,9,New York,Cattaraugus,80317
50,1,2,36,11,New York,Cayuga,80026
50,1,2,36,13,New York,Chautauqua,134905
50,1,2,36,15,New York,Chemung,88830
50,1,2,36,17,New York,Chenango,50477
50,1,2,36,19,New York,Clinton,82128
50,1,2,36,21,New York,Columbia,63096
50,1,2,36,23,New York,Cortland,49336
50,1,2,36,25,New York,Delaware,47980
50,1,2,36,27,New York,Dutchess,297488
50,1,2,36,29,New York,Erie,919040
50,1,2,36,31,New York,Essex,39370
50,1,2,36,33,New York,Franklin,51599
50,1,2,36,35,New York,Fulton,55531
50,1,2,36,37,New York,Genesee,60079
50,1,2,36,39,New York,Greene,49221
50,1,2,36,41,New York,Hamilton,4836
50,1,2,36,43,New York,Herkimer,64519
50,1,2,36,45,New York,Jefferson,116229
50,1,2,36,47,New York,Kings,2504700
50,1,2,36,49,New York,Lewis,27087
50,1,2,36,51,New York,Livingston,65393
50,1,2,36,53,New York,Madison,73442
50,1,2,36,55,New York,Monroe,744344
50,1,2,36,57,New York,Montgomery,50219
50,1,2,36,59,New York,Nassau,1339532
50,1,2,36,61,New York,New York,1585873
50,1,2,36,63,New York,Niagara,216469
50,1,2,36,65,New York,Oneida,234878
50,1,2,36,67,New York,Onondaga,467026
50,1,2,36,69,New York,Ontario,107931
50,1,2,36,71,New York,Orange,372813
50,1,2,36,73,New York,Orleans,42883
50,1,2,36,75,New York,Oswego,122109
50,1,2,36,77,New York,Otsego,62259
50,1,2,36,79,New York,Putnam,99710
50,1,2,36,81,New York,Queens,2230722
50,1,2,36,83,New York,Rensselaer,159429
50,1,2,36,85,New York,Richmond,468730
50,1,2,36,87,New York,Rockland,311687
50,1,2,36,89,New York,St. Lawrence,111944
50,1,2,36,91,New York,Saratoga,219607
50,1,2,36,93,New York,Schenectady,154727
50,1,2,36,95,New York,Schoharie,32749
50,1,2,36,97,New York,Schuyler,18343
50,1,2,36,99,New York,Seneca,35251
50,1,2,36,101,New York,Steuben,98990
50,1,2,36,103,New York,Suffolk,1493350
50,1,2,36,105,New York,Sullivan,77547
50,1,2,36,107,New York,Tioga,51125
50,1,2,36,109,New York,Tompkins,101564
50,1,2,36,111,New York,Ulster,182493
50,1,2,36,113,New York,Warren,65707
50,1,2,36,115,New York,Washington,63216
50,1,2,36,117,New York,Wayne,93772
50,1,2,36,119,New York,Westchester,949113
50,1,2,36,121,New York,Wyoming,42155
50,1,2,36,123,New York,Yates,25348
50,3,5,37,1,North Carolina,Alamance,151131
50,3,5,37,3,North Carolina,Alexander,37198
50,3,5,37,5,North Carolina,Alleghany,11155
50,3,5,37,7,North Carolina,Anson,26948
50,3,5,37,9,North Carolina,Ashe,27281
50,3,5,37,11,North Carolina,Avery,17797
50,3,5,37,13,North Carolina,Beaufort,47759
50,3,5,37,15,North Carolina,Bertie,21282
50,3,5,37,17,North Carolina,Bladen,35190
50,3,5,37,19,North Carolina,Brunswick,107431
50,3,5,37,21,North Carolina,Buncombe,238318
50,3,5,37,23,North Carolina,Burke,90912
50,3,5,37,25,North Carolina,Cabarrus,178011
50,3,5,37,27,North Carolina,Caldwell,83029
50,3,5,37,29,North Carolina,Camden,9980
50,3,5,37,31,North Carolina,Carteret,66469
50,3,5,37,33,North Carolina,Caswell,23719
50,3,5,37,35,North Carolina,Catawba,154358
50,3,5,37,37,North Carolina,Chatham,63505
50,3,5,37,39,North Carolina,Cherokee,27444
50,3,5,37,41,North Carolina,Chowan,14793
50,3,5,37,43,North Carolina,Clay,10587
50,3,5,37,45,North Carolina,Cleveland,98078
50,3,5,37,47,North Carolina,Columbus,58098
50,3,5,37,49,North Carolina,Craven,103505
50,3,5,37,51,North Carolina,Cumberland,319431
50,3,5,37,53,North Carolina,Currituck,23547
50,3,5,37,55,North Carolina,Dare,33920
50,3,5,37,57,North Carolina,Davidson,162878
50,3,5,37,59,North Carolina,Davie,41240
50,3,5,37,61,North Carolina,Duplin,58505
50,3,5,37,63,North Carolina,Durham,267587
50,3,5,37,65,North Carolina,Edgecombe,56552
50,3,5,37,67,North Carolina,Forsyth,350670
50,3,5,37,69,North Carolina,Franklin,60619
50,3,5,37,71,North Carolina,Gaston,206086
50,3,5,37,73,North Carolina,Gates,12197
50,3,5,37,75,North Carolina,Graham,8861
50,3,5,37,77,North Carolina,Granville,59916
50,3,5,37,79,North Carolina,Greene,21362
50,3,5,37,81,North Carolina,Guilford,488406
50,3,5,37,83,North Carolina,Halifax,54691
50,3,5,37,85,North Carolina,Harnett,114678
50,3,5,37,87,North Carolina,Haywood,59036
50,3,5,37,89,North Carolina,Henderson,106740
50,3,5,37,91,North Carolina,Hertford,24669
50,3,5,37,93,North Carolina,Hoke,46952
50,3,5,37,95,North Carolina,Hyde,5810
50,3,5,37,97,North Carolina,Iredell,159437
50,3,5,37,99,North Carolina,Jackson,40271
50,3,5,37,101,North Carolina,Johnston,168878
50,3,5,37,103,North Carolina,Jones,10153
50,3,5,37,105,North Carolina,Lee,57866
50,3,5,37,107,North Carolina,Lenoir,59495
50,3,5,37,109,North Carolina,Lincoln,78265
50,3,5,37,111,North Carolina,McDowell,44996
50,3,5,37,113,North Carolina,Macon,33922
50,3,5,37,115,North Carolina,Madison,20764
50,3,5,37,117,North Carolina,Martin,24505
50,3,5,37,119,North Carolina,Mecklenburg,919628
50,3,5,37,121,North Carolina,Mitchell,15579
50,3,5,37,123,North Carolina,Montgomery,27798
50,3,5,37,125,North Carolina,Moore,88247
50,3,5,37,127,North Carolina,Nash,95840
50,3,5,37,129,North Carolina,New Hanover,202667
50,3,5,37,131,North Carolina,Northampton,22099
50,3,5,37,133,North Carolina,Onslow,177772
50,3,5,37,135,North Carolina,Orange,133801
50,3,5,37,137,North Carolina,Pamlico,13144
50,3,5,37,139,North Carolina,Pasquotank,40661
50,3,5,37,141,North Carolina,Pender,52217
50,3,5,37,143,North Carolina,Perquimans,13453
50,3,5,37,145,North Carolina,Person,39464
50,3,5,37,147,North Carolina,Pitt,168148
50,3,5,37,149,North Carolina,Polk,20510
50,3,5,37,151,North Carolina,Randolph,141752
50,3,5,37,153,North Carolina,Richmond,46639
50,3,5,37,155,North Carolina,Robeson,134168
50,3,5,37,157,North Carolina,Rockingham,93643
50,3,5,37,159,North Carolina,Rowan,138428
50,3,5,37,161,North Carolina,Rutherford,67810
50,3,5,37,163,North Carolina,Sampson,63431
50,3,5,37,165,North Carolina,Scotland,36157
50,3,5,37,167,North Carolina,Stanly,60585
50,3,5,37,169,North Carolina,Stokes,47401
50,3,5,37,171,North Carolina,Surry,73673
50,3,5,37,173,North Carolina,Swain,13981
50,3,5,37,175,North Carolina,Transylvania,33090
50,3,5,37,177,North Carolina,Tyrrell,4407
50,3,5,37,179,North Carolina,Union,201292
50,3,5,37,181,North Carolina,Vance,45422
50,3,5,37,183,North Carolina,Wake,900993
50,3,5,37,185,North Carolina,Warren,20972
50,3,5,37,187,North Carolina,Washington,13228
50,3,5,37,189,North Carolina,Watauga,51079
50,3,5,37,191,North Carolina,Wayne,122623
50,3,5,37,193,North Carolina,Wilkes,69340
50,3,5,37,195,North Carolina,Wilson,81234
50,3,5,37,197,North Carolina,Yadkin,38406
50,3,5,37,199,North Carolina,Yancey,17818
50,2,4,38,1,North Dakota,Adams,2343
50,2,4,38,3,North Dakota,Barnes,11066
50,2,4,38,5,North Dakota,Benson,6660
50,2,4,38,7,North Dakota,Billings,783
50,2,4,38,9,North Dakota,Bottineau,6429
50,2,4,38,11,North Dakota,Bowman,3151
50,2,4,38,13,North Dakota,Burke,1968
50,2,4,38,15,North Dakota,Burleigh,81308
50,2,4,38,17,North Dakota,Cass,149778
50,2,4,38,19,North Dakota,Cavalier,3993
50,2,4,38,21,North Dakota,Dickey,5289
50,2,4,38,23,North Dakota,Divide,2071
50,2,4,38,25,North Dakota,Dunn,3536
50,2,4,38,27,North Dakota,Eddy,2385
50,2,4,38,29,North Dakota,Emmons,3550
50,2,4,38,31,North Dakota,Foster,3343
50,2,4,38,33,North Dakota,Golden Valley,1680
50,2,4,38,35,North Dakota,Grand Forks,66861
50,2,4,38,37,North Dakota,Grant,2394
50,2,4,38,39,North Dakota,Griggs,2420
50,2,4,38,41,North Dakota,Hettinger,2477
50,2,4,38,43,North Dakota,Kidder,2435
50,2,4,38,45,North Dakota,LaMoure,4139
